datetime; open; high; low; close; volume; suspicious
35579000;2162000;2162000;2162000;2162000;200;0
35582000;2162000;2162000;2162000;2162000;15;0
35584000;2162200;2162300;2162200;2162300;110;0
35585000;2162400;2162400;2162400;2162400;100;0
35588000;2162300;2162300;2162300;2162300;400;0
35590000;2162200;2162200;2162200;2162200;500;0
35598000;2162200;2162200;2162200;2162200;110;0
35599000;2162300;2162300;2162300;2162300;100;0
35606000;2162300;2162300;2162300;2162300;69;0
35612000;2162200;2162200;2162045;2162100;1025;0
35615000;2162100;2162100;2162100;2162100;500;0
35622000;2162156;2162156;2162156;2162156;2;0
35623000;2162100;2162100;2162100;2162100;100;0
35628000;2161885;2161885;2161885;2161885;4;0
35631000;2162000;2162062;2162000;2162062;250;0
35634000;2162000;2162000;2162000;2162000;1646;0
35648000;2162300;2162300;2162300;2162300;200;0
35654000;2162340;2162340;2162340;2162340;42;0
35656000;2162350;2162400;2162350;2162399;1100;0
35671000;2162300;2162300;2162300;2162300;100;0
35675000;2162260;2162260;2162260;2162260;48;0
35676000;2162250;2162250;2162250;2162250;135;0
35678000;2162200;2162200;2162200;2162200;500;0
35682000;2162100;2162100;2162100;2162100;50;0
35685000;2162100;2162100;2162100;2162100;200;0
35686000;2162000;2162000;2162000;2162000;193;0
35687000;2162000;2162100;2162000;2162100;300;0
35695000;2162000;2162000;2162000;2162000;646;0
35698000;2161960;2161960;2161960;2161960;70;0
35723000;2162250;2162250;2162250;2162250;200;0
35728000;2162300;2162300;2162300;2162300;3;0
35741000;2162490;2162490;2162490;2162490;22;0
35746000;2162350;2162350;2162350;2162350;27;0
35748000;2162300;2162300;2162300;2162300;29;0
35754000;2162200;2162200;2162200;2162200;139;0
35764000;2162400;2162400;2162400;2162400;700;0
35765000;2162500;2162500;2162500;2162500;200;0
35774000;2162500;2162500;2162500;2162500;2000;0
35788000;2162600;2162600;2162600;2162600;200;0
35789000;2162600;2162600;2162600;2162600;200;0
35793000;2162500;2162500;2162500;2162500;100;0
35796000;2162400;2162400;2162400;2162400;100;0
35801000;2162500;2162500;2162500;2162500;100;0
35802000;2162500;2162500;2162500;2162500;100;0
35818000;2162300;2162300;2162300;2162300;100;0
35822000;2162300;2162300;2162300;2162300;100;0
35833000;2162200;2162200;2162200;2162200;25;0
35847000;2162200;2162200;2162200;2162200;300;0
35877000;2162200;2162200;2162200;2162200;500;0
35887000;2162300;2162300;2162300;2162300;15;0
35890000;2162300;2162300;2162300;2162300;100;0
35891000;2162200;2162200;2162200;2162200;400;0
35894000;2162200;2162200;2162200;2162200;10;0
35895000;2162300;2162300;2162300;2162300;498;0
35902000;2162300;2162300;2162300;2162300;4;0
35903000;2162200;2162200;2162200;2162200;200;0
35907000;2162400;2162400;2162400;2162400;100;0
35913000;2162499;2162499;2162499;2162499;9;0
35918000;2162400;2162400;2162400;2162400;100;0
35924000;2162500;2162500;2162500;2162500;200;0
