datetime; open; high; low; close; volume; suspicious
32745000;2454300;2454300;2454300;2454300;300;0
32757000;2454300;2454300;2454300;2454300;1000;0
32785000;2454300;2454300;2454300;2454300;1300;0
32786000;2454300;2454300;2454300;2454300;741;0
32794000;2454300;2454300;2454300;2454300;200;0
32797000;2454300;2454300;2454200;2454200;721;0
32821000;2454200;2454200;2454200;2454200;1279;0
32827000;2454200;2454200;2454200;2454200;2000;0
32859000;2454300;2454300;2454300;2454300;900;0
32867000;2454200;2454200;2454200;2454200;200;0
32868000;2454200;2454200;2454000;2454000;2486;0
32872000;2454000;2454000;2454000;2454000;40;0
32885000;2454000;2454000;2454000;2454000;86;0
32893000;2454100;2454100;2454100;2454100;200;0
32894000;2454200;2454200;2454200;2454200;100;0
32917000;2454100;2454100;2454100;2454100;500;0
32980000;2454100;2454100;2454100;2454100;2500;0
33031000;2454200;2454200;2454200;2454200;100;0
33032000;2454100;2454100;2454100;2454100;200;0
33051000;2454100;2454100;2454100;2454100;40;0
33064000;2454200;2454200;2454200;2454200;1240;0
33112000;2454200;2454200;2454200;2454200;1000;0
33114000;2454200;2454200;2454200;2454200;1;0
33115000;2454200;2454200;2454200;2454200;100;0
33116000;2454200;2454200;2454200;2454200;101;0
33124000;2454200;2454200;2454200;2454200;984;0
33132000;2454200;2454200;2454200;2454200;1;0
33145000;2454200;2454200;2454200;2454200;1515;0
33182000;2454300;2454300;2454300;2454300;400;0
33189000;2454200;2454200;2454200;2454200;48;0
33206000;2454200;2454200;2454200;2454200;46;0
33230000;2454100;2454100;2454100;2454100;200;0
33231000;2454100;2454100;2454100;2454100;100;0
33232000;2454200;2454200;2454200;2454200;10;0
33237000;2454300;2454300;2454300;2454300;500;0
33240000;2454300;2454300;2454300;2454300;1000;0
33244000;2454300;2454300;2454300;2454300;700;0
33250000;2454200;2454200;2454200;2454200;45;0
33259000;2454200;2454200;2454200;2454200;44;0
33266000;2454300;2454300;2454300;2454300;70;0
33285000;2454200;2454200;2454200;2454200;47;0
33290000;2454300;2454300;2454300;2454300;3180;0
33292000;2454400;2454400;2454400;2454400;600;0
33312000;2454300;2454300;2454300;2454300;100;0
33324000;2454300;2454300;2454300;2454300;4864;0
33325000;2454300;2454300;2454300;2454300;7;0
33327000;2454300;2454300;2454300;2454300;7036;0
33352000;2454100;2454100;2454100;2454100;4;0
33356000;2454300;2454300;2454300;2454300;100;0
33362000;2454200;2454200;2454200;2454200;5000;0
33363000;2454300;2454300;2454100;2454100;3477;0
33373000;2454300;2454300;2454300;2454300;2000;0
33379000;2454100;2454100;2454100;2454100;1;0
33436000;2454100;2454100;2454100;2454100;42;0
33459000;2454100;2454100;2454100;2454100;49;0
33482000;2454100;2454100;2454100;2454100;46;0
33504000;2454200;2454200;2454200;2454200;3;0
33506000;2454100;2454100;2454100;2454100;42;0
33523000;2454200;2454300;2454200;2454300;324;0
33562000;2454400;2454400;2454400;2454400;229;0
33586000;2454400;2454400;2454400;2454400;300;0
33596000;2454400;2454700;2454400;2454700;2133;0
33605000;2454600;2454600;2454600;2454600;700;0
33612000;2454700;2454700;2454700;2454700;75;0
33618000;2454800;2454800;2454800;2454800;100;0
33626000;2454800;2454800;2454800;2454800;20;0
33628000;2454700;2454700;2454700;2454700;500;0
33639000;2454800;2454800;2454800;2454800;1;0
33682000;2454700;2454700;2454700;2454700;100;0
33714000;2454900;2454900;2454900;2454900;692;0
33747000;2454900;2454900;2454900;2454900;300;0
33749000;2454800;2454800;2454800;2454800;92;0
